schema_version,id,modified,published,withdrawn,aliases,summary,details,severity,affected,references,database_specific
1.4.0,GHSA-gmxv-xf2q-6j8m,2023-09-13T19:48:12Z,2019-02-07T18:16:16Z,,['CVE-2018-16484'],Cross-Site Scripting in m-server,"Versions of `m-server` before 1.4.2 are vulnerable to stored cross-site scripting. This vulnerability is exploitable if an attacker is able to control the name of a file that `m-server` is serving.


## Recommendation

Update to version 1.4.2 or later.","[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N'}]","[{'package': {'ecosystem': 'npm', 'name': 'm-server'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '1.4.2'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2018-16484'}, {'type': 'WEB', 'url': 'https://hackerone.com/reports/319794'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-gmxv-xf2q-6j8m'}, {'type': 'WEB', 'url': 'https://github.com/nodejs/security-wg/blob/master/vuln/npm/467.json'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/729'}]","{'cwe_ids': ['CWE-79'], 'severity': 'MODERATE', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:37:41Z', 'nvd_published_at': None}"
1.4.0,GHSA-xj6f-x7jm-85ff,2023-09-11T18:33:13Z,2019-02-18T23:41:54Z,,['CVE-2016-10690'],openframe-ascii-image downloads Resources over HTTP,"Affected versions of `openframe-ascii-image` insecurely download an executable over an unencrypted HTTP connection. 

In scenarios where an attacker has a privileged network position, it is possible to intercept the response and replace the executable with a malicious one, resulting in code execution on the system running `openframe-ascii-image`.


## Recommendation

No patch is currently available for this vulnerability.

The best mitigation is currently to avoid using this package, using a different package if available. 

Alternatively, the risk of exploitation can be reduced by ensuring that this package is not installed while connected to a public network. If the package is installed on a private network, the only people who can exploit this vulnerability are those who have compromised your network or those who have privileged access to your ISP, such as Nation State Actors or Rogue ISP Employees.","[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","[{'package': {'ecosystem': 'npm', 'name': 'openframe-ascii-image'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'last_affected': '0.1.0'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10690'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-xj6f-x7jm-85ff'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/298'}]","{'cwe_ids': ['CWE-311'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T22:03:37Z', 'nvd_published_at': None}"
1.4.0,GHSA-v5v3-8jqf-vg27,2021-01-08T01:57:37Z,2019-02-18T23:54:22Z,,['CVE-2016-10558'],Downloads Resources over HTTP in aerospike,"Affected versions of `aerospike` insecurely download an executable over an unencrypted HTTP connection. 

In scenarios where an attacker has a privileged network position, it is possible to intercept the response and replace the executable with a malicious one, resulting in code execution on the system running `aerospike`.


## Recommendation

Update to version 2.4.2 or later",[],"[{'package': {'ecosystem': 'npm', 'name': 'aerospike'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '2.4.2'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10558'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-v5v3-8jqf-vg27'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/167'}]","{'cwe_ids': ['CWE-311'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:56:51Z', 'nvd_published_at': None}"
1.4.0,GHSA-6v7p-j23v-4xmw,2023-09-12T20:31:02Z,2019-02-18T23:48:03Z,,['CVE-2016-10608'],robot-js downloads Resources over HTTP,"Affected versions of `robot-js` insecurely download an executable over an unencrypted HTTP connection. 

In scenarios where an attacker has a privileged network position, it is possible to intercept the response and replace the executable with a malicious one, resulting in code execution on the system running `robot-js`.


## Recommendation

No patch is currently available for this vulnerability.

The best mitigation is currently to avoid using this package, using a different package if available. 

Alternatively, the risk of exploitation can be reduced by ensuring that this package is not installed while connected to a public network. If the package is installed on a private network, the only people who can exploit this vulnerability are those who have compromised your network or those who have privileged access to your ISP, such as Nation State Actors or Rogue ISP Employees.","[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H'}]","[{'package': {'ecosystem': 'npm', 'name': 'robot-js'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'last_affected': '2.0.0'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10608'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-6v7p-j23v-4xmw'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/201'}]","{'cwe_ids': ['CWE-311'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:20:15Z', 'nvd_published_at': None}"
1.4.0,GHSA-5w4p-h4gm-3w26,2021-01-08T19:47:58Z,2019-02-18T23:50:53Z,,['CVE-2016-10592'],Downloads Resources over HTTP in jser-stat,"Affected versions of `jser-stat` insecurely downloads resources over HTTP. 

In scenarios where an attacker has a privileged network position, they can modify or read such resources at will. While the exact severity of impact for a vulnerability like this is highly variable and depends on the behavior of the package itself, it ranges from being able to read sensitive information all the way up to and including remote code execution.


## Recommendation

No patch is currently available for this vulnerability.

The best mitigation is currently to avoid using this package, using a different package if available. 

Alternatively, the risk of exploitation can be reduced by ensuring that this package is not installed while connected to a public network. If the package is installed on a private network, the only people who can exploit this vulnerability are those who have compromised your network or those who have privileged access to your ISP, such as Nation State Actors or Rogue ISP Employees.",[],"[{'package': {'ecosystem': 'npm', 'name': 'jser-stat'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'last_affected': '4.0.3'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10592'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-5w4p-h4gm-3w26'}, {'type': 'WEB', 'url': 'https://github.com/jser/stat-js/blob/master/data/url-mapping.js'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/188'}]","{'cwe_ids': ['CWE-311'], 'severity': 'MODERATE', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:17:26Z', 'nvd_published_at': None}"
1.4.0,GHSA-vqmr-957g-r7w3,2023-09-07T00:06:15Z,2019-02-12T15:36:39Z,,['CVE-2017-18355'],Rendertron discloses absolute paths of files,"Installed packages are exposed by node_modules in Rendertron 1.0.0, allowing remote attackers to read absolute paths on the server by examining the ""_where"" attribute of package.json files.","[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N'}]","[{'package': {'ecosystem': 'npm', 'name': 'rendertron'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '1.1.0'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2017-18355'}, {'type': 'WEB', 'url': 'https://github.com/GoogleChrome/rendertron/pull/88'}, {'type': 'WEB', 'url': 'https://github.com/GoogleChrome/rendertron/commit/8d70628c96ae72eff6eebb451d26fc9ed6b58b0e'}, {'type': 'WEB', 'url': 'https://bugs.chromium.org/p/chromium/issues/detail?id=759111'}, {'type': 'PACKAGE', 'url': 'https://github.com/GoogleChrome/rendertron'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-vqmr-957g-r7w3'}]","{'cwe_ids': ['CWE-200'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:58:12Z', 'nvd_published_at': None}"
1.4.0,GHSA-2hpj-g53m-9gj6,2023-09-08T20:52:07Z,2019-02-18T23:58:03Z,,['CVE-2016-10583'],closure-util downloads Resources over HTTP,"Affected versions of `closure-util` insecurely download an executable over an unencrypted HTTP connection. 

In scenarios where an attacker has a privileged network position, it is possible to intercept the response and replace the executable with a malicious one, resulting in code execution on the system running `closure-util`.


## Recommendation

To mitigate this issue:
1. Install the package using npm's `--ignore-scripts` flag.
2. Navigate to the package directory, and open `default-config.json` in a text editor
3. Change the download URLs in the `compiler_url` and `library_url` to `https` equivalents
4. run `npm i` in the package directory.","[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","[{'package': {'ecosystem': 'npm', 'name': 'closure-util'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'last_affected': '2.0.0-beta.1'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10583'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-2hpj-g53m-9gj6'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/165'}]","{'cwe_ids': ['CWE-311'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T20:52:08Z', 'nvd_published_at': None}"
1.4.0,GHSA-59m2-j944-839w,2023-09-07T20:12:38Z,2019-02-18T23:45:13Z,,['CVE-2016-10655'],clang-extra downloads Resources over HTTP,"Affected versions of `clang-extra` insecurely download an executable over an unencrypted HTTP connection. 

In scenarios where an attacker has a privileged network position, it is possible to intercept the response and replace the executable with a malicious one, resulting in code execution on the system running `clang-extra`.


## Recommendation

No patch is currently available for this vulnerability. The package author stated that no patch is possible until llvm provides HTTPS support, and a patch would be possible if that ever happened in the future.

The best mitigation option is to reduce the risk of exploitation as much as possible. This can be done by ensuring that this package is not installed while connected to a public network. If the package is installed on a private network, the only people who can exploit this vulnerability are those who have compromised your network or those who have privileged access to your ISP, such as Nation State Actors or Rogue ISP Employees.","[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","[{'package': {'ecosystem': 'npm', 'name': 'clang-extra'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'last_affected': '0.1.1'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10655'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-59m2-j944-839w'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/265'}]","{'cwe_ids': ['CWE-311'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:00:22Z', 'nvd_published_at': None}"
1.4.0,GHSA-735c-r4vc-6gm9,2021-09-16T20:41:21Z,2019-02-18T23:56:45Z,,['CVE-2016-10613'],Downloads Resources over HTTP in bionode-sra,"Affected versions of `bionode-sra` insecurely downloads resources over HTTP. 

In scenarios where an attacker has a privileged network position, they can modify or read such resources at will. While the exact severity of impact for a vulnerability like this is highly variable and depends on the behavior of the package itself, it ranges from being able to read sensitive information all the way up to and including remote code execution.


## Recommendation

No patch is currently available for this vulnerability.

The best mitigation is currently to avoid using this package, using a different package if available. The author of this package has suggested using [urllib-sync](https://www.npmjs.com/package/urllib-sync).

Alternatively, the risk of exploitation can be reduced by ensuring that this package is not installed while connected to a public network. If the package is installed on a private network, the only people who can exploit this vulnerability are those who have compromised your network or those who have privileged access to your ISP, such as Nation State Actors or Rogue ISP Employees.",[],"[{'package': {'ecosystem': 'npm', 'name': 'bionode-sra'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'last_affected': '2.0.0'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10613'}, {'type': 'PACKAGE', 'url': 'https://github.com/bionode/bionode-sra'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/211'}]","{'cwe_ids': ['CWE-269', 'CWE-311'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:21:02Z', 'nvd_published_at': None}"
1.4.0,GHSA-f757-9c4x-chff,2023-09-13T22:48:59Z,2019-02-18T23:54:44Z,,['CVE-2016-10659'],poco downloads Resources over HTTP,"Affected versions of `poco` insecurely download an executable over an unencrypted HTTP connection. 

In scenarios where an attacker has a privileged network position, it is possible to intercept the response and replace the executable with a malicious one, resulting in code execution on the system running `poco`.


## Recommendation

No patch is currently available for this vulnerability.

The best mitigation is currently to avoid using this package, using a different package if available. 

Alternatively, the risk of exploitation can be reduced by ensuring that this package is not installed while connected to a public network. If the package is installed on a private network, the only people who can exploit this vulnerability are those who have compromised your network or those who have privileged access to your ISP, such as Nation State Actors or Rogue ISP Employees.","[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","[{'package': {'ecosystem': 'npm', 'name': 'poco'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'last_affected': '1.5.4'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10659'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-f757-9c4x-chff'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/271'}]","{'cwe_ids': ['CWE-311'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:33:54Z', 'nvd_published_at': None}"
1.4.0,GHSA-2wrq-wmqf-8vcc,2020-08-31T18:14:19Z,2019-02-18T23:35:48Z,,['CVE-2016-10565'],Downloads Resources over HTTP in operadriver,"operadriver is a Opera Driver for Selenium.

operadriver versions below 0.2.3 download binary resources over HTTP, which leaves it vulnerable to MITM attacks.  It may be possible to cause remote code execution (RCE) by swapping out the requested binary with an attacker controlled binary if the attacker is on the network or positioned in between the user and the remote server.


## Recommendation

Update to version 0.2.3 or later.",[],"[{'package': {'ecosystem': 'npm', 'name': 'operadriver'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '0.2.3'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10565'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-2wrq-wmqf-8vcc'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/196'}]","{'cwe_ids': ['CWE-311'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T20:53:10Z', 'nvd_published_at': None}"
1.4.0,GHSA-45j8-pm75-5v8x,2020-08-31T18:42:22Z,2019-02-07T18:18:04Z,,['CVE-2018-16493'],Path Traversal in simplehttpserver,"Versions of `simplehttpserver` prior to 0.2.1 are vulnerable to Path Traversal.  Due to insufficient input sanitization, attackers can access server files by using relative paths. 


## Recommendation

Upgrade to version 0.2.1 or later.",[],"[{'package': {'ecosystem': 'npm', 'name': 'static-resource-server'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'last_affected': '1.7.2'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2018-16493'}, {'type': 'WEB', 'url': 'https://hackerone.com/reports/357109'}, {'type': 'WEB', 'url': 'https://hackerone.com/reports/432600'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-45j8-pm75-5v8x'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/967'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/968'}]","{'cwe_ids': ['CWE-548'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T20:57:24Z', 'nvd_published_at': None}"
1.4.0,GHSA-jh5w-6964-x5cf,2020-08-31T18:12:58Z,2019-02-18T23:58:05Z,,['CVE-2016-10579'],Downloads Resources over HTTP in chromedriver,"Affected versions of `chromedriver` insecurely download resources over HTTP. 

In scenarios where an attacker has a privileged network position, they can modify or read such resources at will. This may result in arbitrary code execution if an attacker intercepts and modifies the downloaded binary file, replacing it with a malicious one. 



## Recommendation

Update to version 2.26.1 or later.",[],"[{'package': {'ecosystem': 'npm', 'name': 'chromedriver'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '2.26.1'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10579'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-jh5w-6964-x5cf'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/160'}]","{'cwe_ids': ['CWE-311'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:43:26Z', 'nvd_published_at': None}"
1.4.0,GHSA-7r8m-45gc-m2c8,2021-01-08T19:14:34Z,2019-02-18T23:52:14Z,,['CVE-2016-10572'],Downloads Resources over HTTP in mongodb-instance,"Affected versions of `mongodb-instance` insecurely download an executable over an unencrypted HTTP connection. 

In scenarios where an attacker has a privileged network position, it is possible to intercept the response and replace the executable with a malicious one, resulting in code execution on the system running `mongodb-instance`.


## Recommendation

Update to version 0.0.3 or later.",[],"[{'package': {'ecosystem': 'npm', 'name': 'mongodb-instance'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '0.0.3'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10572'}, {'type': 'WEB', 'url': 'https://github.com/Janpot/mongodb-instance/commit/c8fea750f8020ace8410c442b2684b33a9fddd3b)'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-7r8m-45gc-m2c8'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/235'}]","{'cwe_ids': ['CWE-311'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:23:26Z', 'nvd_published_at': None}"
1.4.0,GHSA-hv96-xxx2-5v7w,2021-06-10T23:26:24Z,2019-02-18T23:51:04Z,,['CVE-2016-10588'],Downloads Resources over HTTP in nw,"Affected versions of `nw` insecurely download an executable over an unencrypted HTTP connection. 

In scenarios where an attacker has a privileged network position, it is possible to intercept the response and replace the executable with a malicious one, resulting in code execution on the system running `nw`.


## Recommendation

Update to version 0.23.6-1 or later.","[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","[{'package': {'ecosystem': 'npm', 'name': 'nw'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '0.23.6-1'}]}], 'database_specific': {'last_known_affected_version_range': '<= 0.23.6-sdk'}}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10588'}, {'type': 'WEB', 'url': 'https://github.com/nwjs/npm-installer/commit/adb4df1e012d38a3872578d484291b9af07aad5b'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-hv96-xxx2-5v7w'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/166'}]","{'cwe_ids': ['CWE-311'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:40:58Z', 'nvd_published_at': None}"
1.4.0,GHSA-f5mh-hq6h-whxv,2021-01-08T21:04:46Z,2019-02-18T23:38:29Z,,['CVE-2016-10561'],Directory Traversal in bitty,"Affected versions of `bitty` are vulnerable to directory traversal via the URL path in GET requests.


## Recommendation

The `bitty` package is not currently maintained, and has not seen an update since 2015. 

At this time, the best available mitigation is to use an alternative module that is actively maintained and provides similar functionality, such as [serve](https://www.npmjs.com/package/serve).",[],"[{'package': {'ecosystem': 'npm', 'name': 'bitty'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'last_affected': '0.2.10'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10561'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-f5mh-hq6h-whxv'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/150'}]","{'cwe_ids': ['CWE-22'], 'severity': 'MODERATE', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:33:49Z', 'nvd_published_at': None}"
1.4.0,GHSA-747p-jfqv-f43r,2021-06-11T14:04:48Z,2019-02-18T23:47:26Z,,['CVE-2016-10626'],Downloads Resources over HTTP in mystem3,"Affected versions of `mystem3` insecurely download an executable over an unencrypted HTTP connection. 

In scenarios where an attacker has a privileged network position, it is possible to intercept the response and replace the executable with a malicious one, resulting in code execution on the system running `mystem3`.


## Recommendation

Update to version 1.0.8 or later.","[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","[{'package': {'ecosystem': 'npm', 'name': 'mystem3'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '1.0.8'}]}], 'database_specific': {'last_known_affected_version_range': '<= 1.0.7'}}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10626'}, {'type': 'WEB', 'url': 'https://github.com/koorchik/node-mystem3/commit/4bd31c0e0110afc327c414d7ebfc2ffe738cbad2'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-747p-jfqv-f43r'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/229'}]","{'cwe_ids': ['CWE-311'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:21:20Z', 'nvd_published_at': None}"
1.4.0,GHSA-mq7g-6rv4-pj95,2021-01-08T18:26:10Z,2019-02-18T23:35:23Z,,['CVE-2016-10569'],Downloads Resources over HTTP in embedza,"Affected versions of `embedza` insecurely download an executable over an unencrypted HTTP connection. 

In scenarios where an attacker has a privileged network position, it is possible to intercept the response and replace the executable with a malicious one, resulting in code execution on the system running `embedza`.


## Recommendation

Update to version 1.2.4 or later.",[],"[{'package': {'ecosystem': 'npm', 'name': 'embedza'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '1.2.4'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10569'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-mq7g-6rv4-pj95'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/187'}]","{'cwe_ids': ['CWE-311'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:46:57Z', 'nvd_published_at': None}"
1.4.0,GHSA-xg5r-8j97-2wrj,2020-08-31T18:10:25Z,2019-02-18T23:39:22Z,,['CVE-2016-10528'],Directory Traversal in restafary,"Affected versions of `restafary` are susceptible to a directory traversal vulnerability when a root path is specified in the configuration.


Proof of Concept

```
curl -i -s -k  -X 'GET' -H 'Authorization: Basic YWRtaW46cGFzc3dvcmQ=' 'http://localhost:8000/api/v1/fs/..%2f..%2fetc/passwd'
```


## Recommendation

Update to version 1.6.1 or later.",[],"[{'package': {'ecosystem': 'npm', 'name': 'restafary'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '1.6.1'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10528'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-xg5r-8j97-2wrj'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/89'}]","{'cwe_ids': ['CWE-22'], 'severity': 'MODERATE', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T22:03:10Z', 'nvd_published_at': None}"
1.4.0,GHSA-5pq8-2q24-mj3p,2021-01-08T19:48:52Z,2019-02-18T23:45:03Z,,['CVE-2016-10660'],Downloads Resources over HTTP in fis-parser-sass-bin,"Affected versions of `fis-parser-sass-bin` insecurely download an executable over an unencrypted HTTP connection. 

In scenarios where an attacker has a privileged network position, it is possible to intercept the response and replace the executable with a malicious one, resulting in code execution on the system running `fis-parser-sass-bin`.


## Recommendation

No patch is currently available for this vulnerability.

The best mitigation is currently to avoid using this package, using a different package if available. 

Alternatively, the risk of exploitation can be reduced by ensuring that this package is not installed while connected to a public network. If the package is installed on a private network, the only people who can exploit this vulnerability are those who have compromised your network or those who have privileged access to your ISP, such as Nation State Actors or Rogue ISP Employees.",[],"[{'package': {'ecosystem': 'npm', 'name': 'fis-parser-sass-bin'}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'last_affected': '1.0.1'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2016-10660'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-5pq8-2q24-mj3p'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/269'}]","{'cwe_ids': ['CWE-311'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:16:56Z', 'nvd_published_at': None}"
1.4.0,GHSA-h466-j336-74wx,2023-09-07T18:22:30Z,2019-02-07T18:17:26Z,,['CVE-2018-16490'],Prototype Pollution in mpath,"Versions of `mpath` before 0.5.1 are vulnerable to prototype pollution. Provided certain input `mpath` can add or modify properties of the `Object` prototype. These properties will be present on all objects.


## Recommendation

Update to version `0.5.1` or later.","[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N'}]","[{'package': {'ecosystem': 'npm', 'name': 'mpath'}, 'ecosystem_specific': {'affected_functions': ['']}, 'ranges': [{'type': 'ECOSYSTEM', 'events': [{'introduced': '0'}, {'fixed': '0.5.1'}]}]}]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2018-16490'}, {'type': 'WEB', 'url': 'https://hackerone.com/reports/390860'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-h466-j336-74wx'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/779'}]","{'cwe_ids': ['CWE-1321', 'CWE-400'], 'severity': 'HIGH', 'github_reviewed': True, 'github_reviewed_at': '2020-06-16T21:38:42Z', 'nvd_published_at': None}"
